_id,term,high_school_name,high_school_ceeb,city,county,zip_code,total_attending_suny_institutions,attending_suny_doctoral_institutions,attending_suny_comprehensive_colleges,attending_suny_technology_colleges,attending_suny_community_colleges
608833464e591253b5936be0,2018,Xavier High School,334145,New York,New York,10011,36,18,13,1,1
608833464e591253b5936be1,2018,U F T Charter Sch Secondary Ac,331059,Brooklyn,Kings,11207,13,1,1,5,4
608833464e591253b5936be2,2018,The Bronx Latin School,331049,Bronx,Bronx,10456,11,1,7,1,1
608833464e591253b5936be3,2018,Pioneer High School,336083,Yorkshire,Cattaraugus,14173,66,6,17,15,28
608833464e591253b5936be4,2018,Hoosic Valley Jr Sr High Schoo,335095,Schaghticoke,Rensselaer,12154,46,1,1,0,40
608833464e591253b5936be5,2018,Walk In Love Family Christian,330902,Brooklyn,Kings,11216,1,0,0,0,1
608833464e591253b5936be6,2018,Huntington High School,332490,Huntington,Suffolk,11743,139,22,25,8,84
608833464e591253b5936be7,2018,West Seneca West Sr High Sch,331130,West Seneca,Erie,14224,115,23,36,7,49
608833464e591253b5936be8,2018,Harriet Gibbons High School,330092,Albany,Albany,12203,1,0,0,0,1
608833464e591253b5936be9,2018,Energy Tech High School,331148,Long Island City,Queens,11106,6,1,1,1,1
608833464e591253b5936bea,2018,West Canada Valley  M S  -  Sr,333125,Newport,Herkimer,13416,23,1,1,1,15
608833464e591253b5936beb,2018,Saint Barnabas High School,333955,Bronx,Bronx,10470,12,1,1,1,8
608833464e591253b5936bec,2018,Churchville - Chili Sr High Sc,331375,Churchville,Monroe,14428,161,13,58,12,78
608833464e591253b5936bed,2018,Mercaz Hatorah Of Belle Harbor,330393,Belle Harbor,Queens,11694,1,0,1,0,0
608833464e591253b5936bee,2018,Clinton Senior High School,331400,Clinton,Oneida,13323,29,8,1,4,14
608833464e591253b5936bef,2018,Lansingburgh School District,335610,Troy,Rensselaer,12182,86,1,4,1,76
608833464e591253b5936bf0,2018,De Witt Clinton High School,333590,Bronx,Bronx,10468,30,5,10,1,13
608833464e591253b5936bf1,2018,Harpursville Central School,332270,Harpursville,Broome,13787,32,1,0,1,27
608833464e591253b5936bf2,2018,Millennium Brooklyn High Schl,331079,Brooklyn,Kings,11215,52,29,17,0,6
608833464e591253b5936bf3,2018,Chenango Valley High School,330426,Binghamton,Broome,13901,90,10,11,4,65
608833464e591253b5936bf4,2018,The Mary Louis Academy,332575,Jamaica Estates,Queens,11432,27,11,11,0,5
608833464e591253b5936bf5,2018,Albany Leadership Charter Hs F,330062,Albany,Albany,12208,31,1,1,1,25
608833464e591253b5936bf6,2018,Lower Manhattan Arts Academy,333731,New York,New York,10002,10,0,4,1,4
608833464e591253b5936bf7,2018,Manhattan Academy Art / Langua,333408,New York,New York,10016,5,1,1,0,1
608833464e591253b5936bf8,2018,Bishop Kearney High School,334773,Rochester,Monroe,14617,26,5,5,1,15
608833464e591253b5936bf9,2018,Maria Regina High School,332287,Hartsdale,Westchester,10530,23,1,12,1,7
608833464e591253b5936bfa,2018,Greenport High School,332185,Greenport,Suffolk,11944,29,1,7,0,19
608833464e591253b5936bfb,2018,The Ursuline School,333385,New Rochelle,Westchester,10804,13,6,1,0,6
608833464e591253b5936bfc,2018,High School Of American Studie,330603,Bronx,Bronx,10468,11,7,1,0,1
608833464e591253b5936bfd,2018,Yeshivah Of Flatbush Joel Brav,330925,Brooklyn,Kings,11230,11,0,0,0,11
608833464e591253b5936bfe,2018,Pelham Memorial High School,334470,Pelham,Westchester,10803,36,10,8,0,18
608833464e591253b5936bff,2018,Saint Peters Boys High School,335395,Staten Island,Richmond,10301,17,6,6,4,1
608833464e591253b5936c00,2018,Brooklyn Prospect Charter Schl,331104,Brooklyn,Kings,11218,11,1,8,0,1
608833464e591253b5936c01,2018,Hawthorne Cedar Knolls H S,332301,Hawthorne,Westchester,10532,1,0,0,0,1
608833464e591253b5936c02,2018,Keshequa Central School,334250,Nunda,Livingston,14517,32,1,6,1,22
608833464e591253b5936c03,2018,Williamson High School,335975,Williamson,Wayne,14589,30,1,8,1,19
608833464e591253b5936c04,2018,Felisa Rincon Gautier Inst Law,330805,Bronx,Bronx,10473,1,0,1,0,0
608833464e591253b5936c05,2018,Summit Academy Charter School,330473,Brooklyn,Kings,11231,12,1,4,5,0
608833464e591253b5936c06,2018,The Nightingale- Bamford Schoo,333860,New York,New York,10128,1,1,0,0,1
608833464e591253b5936c07,2018,Greater New York Academy,336025,Woodside,Queens,11377,6,1,1,0,1
608833464e591253b5936c08,2018,Theodore Roosevelt High School,334085,Bronx,Bronx,10458,1,0,0,1,0
608833464e591253b5936c09,2018,Aviation High School,332888,Long Island City,Queens,11101,28,15,4,8,1
608833464e591253b5936c0a,2018,Fei Tian Academy Of The Arts,330022,Middletown,New York,10940,4,1,1,0,1
608833464e591253b5936c0b,2018,Rockaway Park H S For Env Sust,334872,Rockaway Park,Queens,11694,6,0,1,4,1
608833464e591253b5936c0c,2018,Rhodes Preparatory School,333909,New York,New York,10024,1,0,0,0,1
608833464e591253b5936c0d,2018,Institute For Collaborative Ed,333672,New York,New York,10003,7,1,4,1,0
608833464e591253b5936c0e,2018,Cobleskill- Richmondville  H S,331415,Richmondville,Schoharie,12149,56,4,6,32,14
608833464e591253b5936c0f,2018,North Babylon High School,334193,North Babylon,Suffolk,11703,175,15,22,40,98
608833464e591253b5936c10,2018,Nanuet Senior High School,333273,Nanuet,Rockland,10954,80,18,26,1,33
608833464e591253b5936c11,2018,Our Lady Of Mercy Academy,335440,Syosset,Nassau,11791,21,6,1,1,11
608833464e591253b5936c12,2018,Goshen Central High School,332135,Goshen,Orange,10924,134,27,27,7,73
608833464e591253b5936c13,2018,Cathedral Preparatory School A,331813,Elmhurst,Queens,11373,4,1,1,0,0
608833464e591253b5936c14,2018,Knowledge / Power Prep Acad In,331028,Bronx,Bronx,10458,8,1,4,1,0
608833464e591253b5936c15,2018,Adelphi Academy,330555,Brooklyn,Kings,11209,1,0,0,1,0
608833464e591253b5936c16,2018,Faith Bible Academy,335306,Sprakers,Montgomery,12166,1,0,0,0,1
608833464e591253b5936c17,2018,Business Tech Early College H,331187,Queens Village,Queens,11427,1,1,0,0,0
608833464e591253b5936c18,2018,Maxine Greene School For Imagi,333832,New York,New York,10023,6,0,4,1,1
608833464e591253b5936c19,2018,Bronx Leadership Academy High,330548,Bronx,Bronx,10457,14,1,6,1,1
608833464e591253b5936c1a,2018,Potsdam Central High School,334610,Potsdam,St. Lawrence,13676,41,1,27,9,1
608833464e591253b5936c1b,2018,Secondary School For Journalis,330857,Brooklyn,Kings,11215,8,0,5,0,1
608833464e591253b5936c1c,2018,Destiny Christian School,334787,Rochester,Monroe,14620,5,0,0,0,5
608833464e591253b5936c1d,2018,Saint Mary'S High School,333015,Manhasset,Nassau,11030,18,7,4,1,4
608833464e591253b5936c1e,2018,Saint Marys High School,332770,Lancaster,Erie,14086,32,6,16,1,9
608833464e591253b5936c1f,2018,Blessed Virgin Mary Academy,335447,Warners,Onondaga,13164,5,0,0,0,5
608833464e591253b5936c20,2018,International Finance & Econom,334811,Rochester,Monroe,14621,1,0,0,0,1
608833464e591253b5936c21,2018,John Bowne High School,331929,Flushing,Queens,11368,67,24,11,14,18
608833464e591253b5936c22,2018,Academy Of The Holy Names,330025,Albany,Albany,12208,7,1,1,0,1
608833464e591253b5936c23,2018,Kurt Hahn Expeditionary Lrng,330731,Brooklyn,Kings,11203,13,1,1,6,1
608833464e591253b5936c24,2018,Fieldston School,333628,Bronx,Bronx,10471,4,4,0,0,0
608833464e591253b5936c25,2018,Hope Hall High School,334858,Rochester,Monroe,14624,4,0,0,0,4
608833464e591253b5936c26,2018,Andover Central School,330185,Andover,Allegany,14806,8,0,1,1,4
608833464e591253b5936c27,2018,Thomas Edison Career & Technic,332585,Jamaica,Queens,11432,29,11,6,4,8
608833464e591253b5936c28,2018,Columbia Secondary School,333907,New York,New York,10027,19,9,6,1,1
608833464e591253b5936c29,2018,East Aurora High School,331685,East Aurora,Erie,14052,65,18,23,1,21
608833464e591253b5936c2a,2018,High School Energy Technology,331109,Bronx,Bronx,10458,9,1,4,1,1
608833464e591253b5936c2b,2018,Marta Valle High School,333794,New York,New York,10002,1,0,1,0,1
608833464e591253b5936c2c,2018,Lavelle Prep Charter School,335353,Staten Island,Richmond,10311,1,1,0,0,0
608833464e591253b5936c2d,2018,Democracy Prep Charter School,333404,New York,New York,10030,21,11,9,1,0
608833464e591253b5936c2e,2018,School Of The Arts,334835,Rochester,Monroe,14607,76,5,17,1,52
608833464e591253b5936c2f,2018,Schoharie Central School,335130,Schoharie,Schoharie,12157,38,8,9,9,12
608833464e591253b5936c30,2018,West Genesee High School,331175,Camillus,Onondaga,13031,171,38,57,10,66
608833464e591253b5936c31,2018,Cardinal Spellman High School,333511,Bronx,Bronx,10466,92,23,29,9,31
608833464e591253b5936c32,2018,Saint Anthony'S High School,335215,South Huntington,Suffolk,11747,119,42,18,17,42
608833464e591253b5936c33,2018,High School For Excellence And,333906,New York,New York,10034,1,0,0,1,1
608833464e591253b5936c34,2018,Westhampton Beach High School,335885,Westhampton Beac,Suffolk,11978,84,17,13,7,47
608833464e591253b5936c35,2018,Brooklyn Academy High School,330621,Brooklyn,Kings,11216,5,0,1,0,4
608833464e591253b5936c36,2018,John Jay Senior High School,332458,Hopewell Junction,Dutchess,12533,276,26,49,1,200
608833464e591253b5936c37,2018,International High School At P,330847,Brooklyn,Kings,11225,1,0,1,0,0
608833464e591253b5936c38,2018,New Design High School,333842,New York,New York,10002,19,1,11,0,6
608833464e591253b5936c39,2018,Thomas Jefferson High School,334866,Rochester,Monroe,14608,1,0,0,0,1
608833464e591253b5936c3a,2018,Tioga Central High School,335570,Tioga Center,Tioga,13845,33,4,9,0,20
608833464e591253b5936c3b,2018,Schenectady High School,335102,Schenectady,Schenectady,12308,252,18,22,10,202
608833464e591253b5936c3c,2018,Pelham Preparatory Academy,330618,Bronx,Bronx,10469,24,1,12,5,4
608833464e591253b5936c3d,2018,Morris Academy For Collaborati,330491,Bronx,Bronx,10456,10,1,1,1,1
608833464e591253b5936c3e,2018,Fort Hamilton High School,330710,Brooklyn,Kings,11209,81,59,12,1,7
608833464e591253b5936c3f,2018,William H Maxwell Vocatnl H S,330915,Brooklyn,Kings,11207,6,0,1,1,1
608833464e591253b5936c40,2018,Starpoint High School,332872,Lockport,Niagara,14094,107,35,30,0,42
608833464e591253b5936c41,2018,Sodus Central School,335235,Sodus,Wayne,14551,36,1,7,4,24
608833464e591253b5936c42,2018,Epic High School South,331189,South Ozone Park,Queens,11420,1,0,0,1,0
608833464e591253b5936c43,2018,Mott Hall High School,333641,New York,New York,10030,13,0,1,1,8
608833464e591253b5936c44,2018,Tottenville High School,335405,Staten Island,Richmond,10312,143,78,39,8,18
608833464e591253b5936c45,2018,Waterville Jr. Sr. High School,335825,Waterville,Oneida,13480,23,1,5,8,8
608833464e591253b5936c46,2018,Walter G O'Connell Copiague Hi,331477,Copiague,Suffolk,11726,162,11,17,25,109
608833464e591253b5936c47,2018,Y A B C @ H S For Arts & Busin,331499,Corona,Queens,11368,1,0,0,0,1
608833464e591253b5936c48,2018,Fusion Academy,335952,White Plains,Westchester,10604,1,0,0,0,1
608833464e591253b5936c49,2018,Brennan High School,335217,North Babylon,Suffolk,11704,1,0,0,0,1
608833464e591253b5936c4a,2018,Seaford High School,335162,Seaford,Nassau,11783,92,15,18,16,43
608833464e591253b5936c4b,2018,Academy Software Engineering,333428,New York,New York,10003,26,7,9,8,1
608833464e591253b5936c4c,2018,Robert H Goddard High School,334393,Ozone Park,Queens,11417,11,1,1,1,4
608833464e591253b5936c4d,2018,Honeoye Falls - Lima High Scho,332435,Honeoye Falls,Monroe,14472,86,20,22,14,30
608833464e591253b5936c4e,2018,Port Chester High School,334575,Port Chester,Westchester,10573,124,9,18,1,94
608833464e591253b5936c4f,2018,Jefferson Jr-Sr High School,334815,Rochester,Monroe,14608,1,0,0,0,1
608833464e591253b5936c50,2018,Bronx Bridges High School,331076,Bronx,Bronx,10473,4,1,1,1,0
608833464e591253b5936c51,2018,Cooperstown Central High Schoo,331470,Cooperstown,Otsego,13326,18,1,5,5,5
608833464e591253b5936c52,2018,Young Womens College Prep Chrt,334860,Rochester,Monroe,14615,22,1,1,0,19
608833464e591253b5936c53,2018,Bais Yaakov Academy,330698,Brooklyn,Kings,11230,1,0,1,0,0
608833464e591253b5936c54,2018,Metropolitan Expeditionary Lrn,331954,Forest Hills,Queens,11375,7,5,1,1,0
608833464e591253b5936c55,2018,Franklin Academy High School,332980,Malone,Franklin,12953,73,5,16,15,37
608833464e591253b5936c56,2018,Westhill High School,335528,Syracuse,Onondaga,13219,74,14,22,1,35
608833464e591253b5936c57,2018,South Kortright Central School,335275,South Kortright,Delaware,13842,16,1,1,8,5
608833464e591253b5936c58,2018,Valley Stream South High Schoo,335712,Valley Stream,Nassau,11581,93,18,27,7,41
608833464e591253b5936c59,2018,Williamsburg High School For A,330711,Brooklyn,Kings,11211,11,1,1,9,0
608833464e591253b5936c5a,2018,John F Kennedy High School,333719,Bronx,Bronx,10463,5,0,0,0,5
608833464e591253b5936c5b,2018,The Baptist School,334958,Tonawanda,Erie,14150,1,0,0,0,1
608833464e591253b5936c5c,2018,Silver Creek Central School,335195,Silver Creek,Chautauqua,14136,35,1,14,6,13
608833464e591253b5936c5d,2018,Food And Finance High School,333631,New York,New York,10019,17,0,4,10,1
608833464e591253b5936c5e,2018,City As School Brooklyn,330651,Brooklyn,Kings,11201,1,0,0,0,1
608833464e591253b5936c5f,2018,Bushwick Community High School,330598,Brooklyn,Kings,11221,1,0,0,0,1
608833464e591253b5936c60,2018,August Martin High School,332590,Jamaica,Queens,11434,4,0,0,0,4
608833464e591253b5936c61,2018,Eagle Academy For Young Men --,330461,Brooklyn,Kings,11233,17,1,4,1,7
608833464e591253b5936c62,2018,New Paltz Central High School,333355,New Paltz,Ulster,12561,90,11,27,1,51
608833464e591253b5936c63,2018,Pearl River High School,334445,Pearl River,Rockland,10965,49,20,17,0,12
608833464e591253b5936c64,2018,Brooklyn Frontiers High School,331173,Brooklyn,Kings,11201,1,0,0,0,1
608833464e591253b5936c65,2018,Galway High School,332030,Galway,Saratoga,12074,43,8,4,7,24
608833464e591253b5936c66,2018,Scholars Academy,334873,Rockaway Park,Queens,11694,52,43,8,0,1
608833464e591253b5936c67,2018,Frewsburg Central School,332010,Frewsburg,Chautauqua,14738,24,1,1,5,13
608833464e591253b5936c68,2018,New Visions Charter -- Humanit,331131,Brooklyn,Kings,11235,9,0,5,1,1
608833464e591253b5936c69,2018,Oceanside High Schl Castleton,334269,Oceanside,Nassau,11572,1,0,0,0,1
608833464e591253b5936c6a,2018,Cheektowaga Central High Schoo,331005,Cheektowaga,Erie,14225,66,7,21,6,32
608833464e591253b5936c6b,2018,Manhattan Bridges High School,333783,New York,New York,10019,8,1,5,0,0
608833464e591253b5936c6c,2018,Ellenville High School,331800,Ellenville,Ulster,12428,50,1,4,1,40
608833464e591253b5936c6d,2018,Notre Dame High School,331825,Elmira,Chemung,14904,11,7,1,1,1
608833464e591253b5936c6e,2018,Charles Churn Christian Academ,330852,Brooklyn,Kings,11212,1,0,0,0,1
608833464e591253b5936c6f,2018,Bronx Academy Of Letters,330647,Bronx,Bronx,10451,11,1,7,0,1
608833464e591253b5936c70,2018,Sewanhaka High School,331915,Floral Park,Nassau,11001,109,10,19,10,70
608833464e591253b5936c71,2018,Bethlehem Central High School,331595,Delmar,Albany,12054,175,56,39,7,73
608833464e591253b5936c72,2018,The Facing History School,333627,New York,New York,10019,16,1,9,4,1
608833464e591253b5936c73,2018,Chapel Field Christian  H S,334517,Pine Bush,Orange,12566,8,0,1,0,7
608833464e591253b5936c74,2018,Far Rockaway High School,331890,Far Rockaway,Queens,11691,1,1,0,0,1
608833464e591253b5936c75,2018,Harborfields High School,332182,Greenlawn,Suffolk,11740,97,27,25,11,34
608833464e591253b5936c76,2018,Faith Heritage School,334213,Syracuse,Onondaga,13205,5,1,0,0,4
608833464e591253b5936c77,2018,Millennium High School,333798,New York,New York,10004,50,40,9,1,0
608833464e591253b5936c78,2018,Al - Ihsan Academy,335007,S Ozone Park,Queens,11420,1,0,0,1,0
608833464e591253b5936c79,2018,Urban Assmbly Wildlife Consrv,330462,Bronx,Bronx,10460,9,0,1,6,1
608833464e591253b5936c7a,2018,Long Island Lutheran  M S -- H,332101,Brookville,Nassau,11545,31,12,9,4,6
608833464e591253b5936c7b,2018,Notre Dame Jr - Sr High School,335687,Utica,Oneida,13502,35,7,4,1,23
608833464e591253b5936c7c,2018,Canisteo - Greenwood Central S,331215,Canisteo,Steuben,14823,27,1,6,16,1
608833464e591253b5936c7d,2018,Holland Central School,332405,Holland,Erie,14080,22,1,7,1,9
608833464e591253b5936c7e,2018,Erasmus Hall Evening High Sch,330695,Brooklyn,Kings,11226,1,0,1,0,0
608833464e591253b5936c7f,2018,Morrisville - Eaton Middle/ Hi,333240,Morrisville,Madison,13408,17,0,0,13,4
608833464e591253b5936c80,2018,Maple Hill High School,331255,Castleton,Rensselaer,12033,31,0,9,1,20
608833464e591253b5936c81,2018,Belfast Central School,330375,Belfast,Allegany,14711,16,1,0,4,11
608833464e591253b5936c82,2018,Moriah Central School,333220,Port Henry,Essex,12974,25,1,1,1,16
608833464e591253b5936c83,2018,Hinsdale Central School,332400,Hinsdale,Cattaraugus,14743,13,1,4,0,7
608833464e591253b5936c84,2018,Boys And Girls High School,330595,Brooklyn,Kings,11213,11,0,1,1,7
608833464e591253b5936c85,2018,The Montfort Academy,332646,Mount Vernon,Westchester,10552,1,1,0,0,1
608833464e591253b5936c86,2018,Norman Thomas High School,333525,New York,New York,10016,1,0,0,0,1
608833464e591253b5936c87,2018,Niagara Wheatfield High School,335028,Sanborn,Niagara,14132,161,24,30,1,105
608833464e591253b5936c88,2018,Academy Conservation / Environ,331056,Brooklyn,Kings,11236,7,1,1,1,1
608833464e591253b5936c89,2018,School Lang Communication Dev,332096,Glen Cove,Nassau,11542,1,0,0,0,1
608833464e591253b5936c8a,2018,Hannibal Central School,332265,Hannibal,Oswego,13074,44,4,8,4,28
608833464e591253b5936c8b,2018,Waterloo Senior High School,335805,Waterloo,Seneca,13165,55,1,6,6,42
608833464e591253b5936c8c,2018,Corinth High School,331485,Corinth,Saratoga,12822,38,0,1,1,35
608833464e591253b5936c8d,2018,High School Environmental Stud,333674,New York,New York,10019,29,13,9,1,5
608833464e591253b5936c8e,2018,Spackenkill High School,334632,Poughkeepsie,Dutchess,12603,61,11,5,1,44
608833464e591253b5936c8f,2018,Neil Hellman School,330066,Albany,Albany,12208,4,0,0,0,4
608833464e591253b5936c90,2018,High School For Media & Commun,333689,New York,New York,10040,1,0,1,0,1
608833464e591253b5936c91,2018,Northstar Christian Academy,334806,Rochester,Monroe,14606,19,4,1,0,13
608833464e591253b5936c92,2018,Gotham Professional Arts Acad,330956,Brooklyn,Kings,11238,7,0,5,1,1
608833464e591253b5936c93,2018,Poly Prep Country Day School,330795,Brooklyn,Kings,11228,5,1,1,0,0
608833464e591253b5936c94,2018,Jamesville - Dewitt High Schoo,331615,Dewitt,Onondaga,13214,97,30,22,1,44
608833464e591253b5936c95,2018,Hempstead High School,332325,Hempstead,Nassau,11550,167,4,12,18,133
608833464e591253b5936c96,2018,Seton Catholic Central,334545,Plattsburgh,Clinton,12903,7,1,1,1,1
608833464e591253b5936c97,2018,Plainedge High School,333062,North Massapequa,Nassau,11758,111,10,25,26,50
608833464e591253b5936c98,2018,Columbia Grammar & Prepratory,333570,New York,New York,10025,5,5,0,0,0
608833464e591253b5936c99,2018,Tamarac High School,335593,Troy,Rensselaer,12180,52,1,1,1,47
608833464e591253b5936c9a,2018,Darrow School,333350,New Lebanon,Columbia,12125,1,1,1,0,0
608833464e591253b5936c9b,2018,Sacred Heart High School,336070,Yonkers,New York,10703,32,1,6,1,24
608833464e591253b5936c9c,2018,Leonardo Da Vinci High School,331051,Buffalo,Erie,14201,55,5,22,1,27
608833464e591253b5936c9d,2018,Davis Renov Stahler Yeshiva H,332777,Woodmere,Nassau,11598,1,1,0,0,1
